file,label,duration,sample_rate,channels,bit_depth,rms,peak,silence_ratio,status,reason
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000258.wav,negative,3.0,16000,1,16,0.00221,0.01453,0.999,WARNING,Low signal RMS (0.00221); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000259.wav,negative,3.0,16000,1,16,0.00443,0.04861,0.9559,WARNING,Low signal RMS (0.00443); High silence ratio (0.96)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000260.wav,negative,3.0,16000,1,16,0.00168,0.01227,0.9995,WARNING,Low signal RMS (0.00168); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000261.wav,negative,3.0,16000,1,16,0.00231,0.01471,0.9972,WARNING,Low signal RMS (0.00231); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000262.wav,negative,2.0,16000,1,16,0.0005,0.0069,1.0,WARNING,Low signal RMS (0.00050); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000263.wav,negative,2.0,16000,1,16,0.00281,0.15445,0.9962,WARNING,Low signal RMS (0.00281); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000264.wav,negative,2.0,16000,1,16,0.01498,0.20267,0.8725,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000265.wav,negative,2.0,16000,1,16,0.03028,0.18591,0.7451,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000266.wav,negative,2.0,16000,1,16,0.01287,0.11783,0.8002,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000267.wav,negative,2.0,16000,1,16,0.00875,0.09955,0.8951,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000268.wav,negative,2.0,16000,1,16,0.01255,0.1601,0.8731,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000269.wav,negative,2.0,16000,1,16,0.03322,0.21448,0.7363,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000270.wav,negative,2.0,16000,1,16,0.01107,0.09058,0.8552,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000271.wav,negative,2.0,16000,1,16,0.01731,0.1665,0.8707,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000272.wav,negative,2.0,16000,1,16,0.00557,0.0777,0.9586,WARNING,High silence ratio (0.96)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000273.wav,negative,2.0,16000,1,16,0.00029,0.00488,1.0,WARNING,Low signal RMS (0.00029); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000274.wav,negative,2.0,16000,1,16,0.01318,0.12646,0.8885,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000275.wav,negative,2.0,16000,1,16,0.02325,0.13644,0.6413,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000276.wav,negative,2.0,16000,1,16,0.02206,0.17075,0.7913,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000277.wav,negative,2.0,16000,1,16,0.00507,0.09369,0.9691,WARNING,High silence ratio (0.97)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000278.wav,negative,2.0,16000,1,16,0.00896,0.09021,0.9133,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000279.wav,negative,2.0,16000,1,16,0.00982,0.09601,0.9237,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000280.wav,negative,2.0,16000,1,16,0.00695,0.08749,0.9205,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000281.wav,negative,2.0,16000,1,16,0.01974,0.2027,0.7806,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000282.wav,negative,2.0,16000,1,16,0.00282,0.04422,0.981,WARNING,Low signal RMS (0.00282); High silence ratio (0.98)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000283.wav,negative,2.0,16000,1,16,0.00644,0.13199,0.9761,WARNING,High silence ratio (0.98)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000284.wav,negative,2.0,16000,1,16,0.00236,0.02631,0.988,WARNING,Low signal RMS (0.00236); High silence ratio (0.99)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000285.wav,negative,2.0,16000,1,16,0.00158,0.02063,0.9979,WARNING,Low signal RMS (0.00158); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000286.wav,negative,2.0,16000,1,16,0.00021,0.00195,1.0,WARNING,Low signal RMS (0.00021); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000287.wav,negative,2.0,16000,1,16,0.00148,0.01721,0.9962,WARNING,Low signal RMS (0.00148); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000288.wav,negative,2.0,16000,1,16,0.00104,0.00885,1.0,WARNING,Low signal RMS (0.00104); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000289.wav,negative,2.0,16000,1,16,0.00102,0.01251,0.9989,WARNING,Low signal RMS (0.00102); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000290.wav,negative,2.0,16000,1,16,0.00109,0.01605,0.9987,WARNING,Low signal RMS (0.00109); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000291.wav,negative,2.0,16000,1,16,0.00068,0.00964,1.0,WARNING,Low signal RMS (0.00068); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000292.wav,negative,2.0,16000,1,16,0.00228,0.03549,0.9862,WARNING,Low signal RMS (0.00228); High silence ratio (0.99)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000293.wav,negative,2.0,16000,1,16,0.00037,0.00351,1.0,WARNING,Low signal RMS (0.00037); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000294.wav,negative,2.0,16000,1,16,0.00135,0.00897,1.0,WARNING,Low signal RMS (0.00135); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000295.wav,negative,2.0,16000,1,16,0.00144,0.01389,0.9976,WARNING,Low signal RMS (0.00144); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000296.wav,negative,2.0,16000,1,16,0.00162,0.0228,0.9925,WARNING,Low signal RMS (0.00162); High silence ratio (0.99)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000297.wav,negative,2.0,16000,1,16,0.00297,0.06049,0.9819,WARNING,Low signal RMS (0.00297); High silence ratio (0.98)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000298.wav,negative,2.0,16000,1,16,0.00399,0.04315,0.9626,WARNING,Low signal RMS (0.00399); High silence ratio (0.96)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000299.wav,negative,2.0,16000,1,16,0.00547,0.04733,0.9401,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000300.wav,negative,2.0,16000,1,16,0.0011,0.01373,0.9997,WARNING,Low signal RMS (0.00110); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000301.wav,negative,2.0,16000,1,16,0.00062,0.00589,1.0,WARNING,Low signal RMS (0.00062); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000302.wav,negative,2.0,16000,1,16,0.00152,0.0239,0.9949,WARNING,Low signal RMS (0.00152); High silence ratio (0.99)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000303.wav,negative,2.0,16000,1,16,0.00168,0.02823,0.9933,WARNING,Low signal RMS (0.00168); High silence ratio (0.99)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000304.wav,negative,2.0,16000,1,16,0.00041,0.00681,1.0,WARNING,Low signal RMS (0.00041); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000305.wav,negative,2.0,16000,1,16,0.00054,0.0036,1.0,WARNING,Low signal RMS (0.00054); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000306.wav,negative,2.0,16000,1,16,0.00037,0.00369,1.0,WARNING,Low signal RMS (0.00037); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000307.wav,negative,2.0,16000,1,16,0.00092,0.00854,1.0,WARNING,Low signal RMS (0.00092); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000308.wav,negative,2.0,16000,1,16,0.00166,0.0126,0.9979,WARNING,Low signal RMS (0.00166); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000309.wav,negative,2.0,16000,1,16,0.00176,0.01294,0.999,WARNING,Low signal RMS (0.00176); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000310.wav,negative,2.0,16000,1,16,0.00099,0.00726,1.0,WARNING,Low signal RMS (0.00099); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000311.wav,negative,2.0,16000,1,16,0.00051,0.00479,1.0,WARNING,Low signal RMS (0.00051); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000312.wav,negative,2.0,16000,1,16,0.00549,0.0434,0.9193,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000313.wav,negative,2.0,16000,1,16,0.00768,0.0589,0.9038,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000314.wav,negative,2.0,16000,1,16,0.00856,0.04831,0.7966,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000315.wav,negative,2.0,16000,1,16,0.00097,0.00842,1.0,WARNING,Low signal RMS (0.00097); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/negative/negative_000316.wav,negative,2.0,16000,1,16,0.00075,0.01245,0.9987,WARNING,Low signal RMS (0.00075); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000001.wav,positive,1.556,16000,1,16,0.01811,0.12408,0.8314,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000002.wav,positive,1.9826875,16000,1,16,0.02231,0.10883,0.6869,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000003.wav,positive,1.7266875,16000,1,16,0.02293,0.15286,0.6892,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000004.wav,positive,1.812,16000,1,16,0.04967,0.66956,0.6929,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000005.wav,positive,1.3,16000,1,16,0.03382,0.33389,0.8292,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000006.wav,positive,1.2146875,16000,1,16,0.13677,0.73993,0.4551,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000007.wav,positive,1.812,16000,1,16,0.09176,0.68036,0.756,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000008.wav,positive,1.044,16000,1,16,0.11817,0.66107,0.6065,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000009.wav,positive,2.2386875,16000,1,16,0.09368,0.35535,0.4456,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000010.wav,positive,1.129375,16000,1,16,0.10543,0.65366,0.6817,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000011.wav,positive,1.556,16000,1,16,0.04977,0.68878,0.5482,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000012.wav,positive,1.812,16000,1,16,0.04739,0.53583,0.7931,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000013.wav,positive,1.897375,16000,1,16,0.08872,0.63855,0.5096,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000014.wav,positive,2.58,16000,1,16,0.07995,0.6763,0.29,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000015.wav,positive,1.9826875,16000,1,16,0.09073,0.56424,0.6418,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000016.wav,positive,1.3,16000,1,16,0.06549,0.37769,0.6337,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000017.wav,positive,1.385375,16000,1,16,0.07463,0.49478,0.4472,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000018.wav,positive,2.324,16000,1,16,0.11802,0.75677,0.4587,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000019.wav,positive,1.9826875,16000,1,16,0.07112,0.46457,0.7004,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000020.wav,positive,1.3,16000,1,16,0.05227,0.41815,0.651,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000021.wav,positive,0.788,16000,1,16,0.1247,0.57333,0.1401,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000022.wav,positive,1.812,16000,1,16,0.07518,0.6308,0.5068,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000023.wav,positive,1.812,16000,1,16,0.08461,0.62839,0.2104,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000024.wav,positive,1.812,16000,1,16,0.05776,0.51166,0.7242,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000025.wav,positive,2.2386875,16000,1,16,0.08772,0.83719,0.5744,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000026.wav,positive,1.4706875,16000,1,16,0.13958,0.76086,0.2065,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000027.wav,positive,1.556,16000,1,16,0.10603,0.66278,0.124,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000028.wav,positive,1.897375,16000,1,16,0.13167,0.78467,0.2691,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000029.wav,positive,1.812,16000,1,16,0.11046,0.78986,0.2188,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000030.wav,positive,1.897375,16000,1,16,0.11048,0.64908,0.1208,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000031.wav,positive,1.4706875,16000,1,16,0.11673,0.65482,0.1434,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000032.wav,positive,2.2386875,16000,1,16,0.10878,0.65509,0.2553,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000033.wav,positive,1.7266875,16000,1,16,0.10856,0.7121,0.5622,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000034.wav,positive,3.092,16000,1,16,0.0958,0.8024,0.4176,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000035.wav,positive,1.7266875,16000,1,16,0.15587,0.76581,0.2625,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000036.wav,positive,2.068,16000,1,16,0.10748,0.63867,0.4575,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000037.wav,positive,1.556,16000,1,16,0.12074,0.8187,0.3904,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000038.wav,positive,1.556,16000,1,16,0.08852,0.73032,0.7355,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000039.wav,positive,1.9826875,16000,1,16,0.05969,0.40265,0.7025,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000040.wav,positive,1.385375,16000,1,16,0.15827,0.77444,0.3781,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000041.wav,positive,1.641375,16000,1,16,0.13771,0.7019,0.1447,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000042.wav,positive,1.556,16000,1,16,0.1136,0.7225,0.2893,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000043.wav,positive,1.7266875,16000,1,16,0.12021,0.65771,0.1547,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000044.wav,positive,1.9826875,16000,1,16,0.11208,0.67007,0.1994,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000045.wav,positive,1.9826875,16000,1,16,0.13215,0.7131,0.2358,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000046.wav,positive,1.556,16000,1,16,0.08972,0.59021,0.6397,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000047.wav,positive,2.409375,16000,1,16,0.11524,0.63818,0.421,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000048.wav,positive,1.641375,16000,1,16,0.12013,0.69797,0.1874,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000049.wav,positive,1.4706875,16000,1,16,0.13893,0.67111,0.2319,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000050.wav,positive,2.58,16000,1,16,0.1609,0.7067,0.1764,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000051.wav,positive,1.3,16000,1,16,0.1276,0.64017,0.1492,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000052.wav,positive,1.3,16000,1,16,0.12833,0.67636,0.4914,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000053.wav,positive,1.812,16000,1,16,0.10184,0.68594,0.3303,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000054.wav,positive,1.556,16000,1,16,0.12822,0.67297,0.157,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000055.wav,positive,2.153375,16000,1,16,0.12072,0.74442,0.1948,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000056.wav,positive,1.556,16000,1,16,0.1379,0.72821,0.2916,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000057.wav,positive,1.897375,16000,1,16,0.10072,0.75592,0.7275,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000058.wav,positive,1.812,16000,1,16,0.15188,0.81882,0.1658,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000059.wav,positive,1.641375,16000,1,16,0.13454,0.60315,0.0981,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000060.wav,positive,1.044,16000,1,16,0.12994,0.63235,0.1639,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000061.wav,positive,1.897375,16000,1,16,0.13664,0.73041,0.1906,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000062.wav,positive,1.897375,16000,1,16,0.11713,0.74576,0.4522,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000063.wav,positive,1.2146875,16000,1,16,0.10904,0.70258,0.608,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000064.wav,positive,1.3,16000,1,16,0.12973,0.59973,0.1379,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000065.wav,positive,1.4706875,16000,1,16,0.14602,0.74811,0.1301,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000066.wav,positive,1.7266875,16000,1,16,0.16392,0.79816,0.1889,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000067.wav,positive,1.4706875,16000,1,16,0.13423,0.70215,0.1522,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000068.wav,positive,1.385375,16000,1,16,0.12366,0.67404,0.1356,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000069.wav,positive,1.385375,16000,1,16,0.13956,0.66556,0.1185,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000070.wav,positive,1.3,16000,1,16,0.14516,0.72177,0.1513,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000071.wav,positive,1.556,16000,1,16,0.13777,0.72998,0.1644,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000072.wav,positive,1.556,16000,1,16,0.11965,0.73938,0.3851,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000073.wav,positive,1.641375,16000,1,16,0.13204,0.76703,0.6465,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000074.wav,positive,1.3,16000,1,16,0.13732,0.66412,0.2928,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000075.wav,positive,1.385375,16000,1,16,0.10745,0.68124,0.5777,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000076.wav,positive,1.3,16000,1,16,0.12602,0.69434,0.3951,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000077.wav,positive,1.2146875,16000,1,16,0.1391,0.67859,0.2206,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000078.wav,positive,1.2146875,16000,1,16,0.08658,0.58829,0.3042,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000079.wav,positive,1.641375,16000,1,16,0.12765,0.74426,0.5475,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000080.wav,positive,1.556,16000,1,16,0.12182,0.61978,0.117,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000081.wav,positive,1.129375,16000,1,16,0.15717,0.6445,0.0999,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000082.wav,positive,1.385375,16000,1,16,0.11409,0.68665,0.1525,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000083.wav,positive,1.4706875,16000,1,16,0.12805,0.6705,0.1541,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000084.wav,positive,1.4706875,16000,1,16,0.13015,0.68582,0.1679,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000085.wav,positive,1.385375,16000,1,16,0.13404,0.66287,0.1299,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000086.wav,positive,2.068,16000,1,16,0.11838,0.6489,0.1347,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000087.wav,positive,1.556,16000,1,16,0.12743,0.71402,0.1256,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000088.wav,positive,1.556,16000,1,16,0.11303,0.68286,0.1474,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000089.wav,positive,1.7266875,16000,1,16,0.10238,0.71255,0.358,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000090.wav,positive,1.641375,16000,1,16,0.10738,0.68832,0.4592,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/positive/positive_000091.wav,positive,2.153375,16000,1,16,0.09045,0.69055,0.3212,OK,Passed all quality checks
